case,state_id,state,p_NN,p_NG,p_NB,p_GN,p_GG,p_GB,p_BN,p_BG,p_BB,part1_missing_prob,part1_good_prob,part1_bad_prob,part2_missing_prob,part2_good_prob,part2_bad_prob,defect_prob_if_assemble,best_action,best_action_kind,best_action_part,best_product_test,best_disassemble,one_step_cost,terminal_prob,continuation_prob,self_loop_if_repeated,value
1,110,GG:0.809997;GB:0.090003;BG:0.09;BB:0.01,0.0,0.0,0.0,0.0,0.809997,0.090003,0.0,0.09,0.01,0,0.9,0.1,0,0.899997,0.100003,0.2710027000,inspect_p1,inspect,1,,,2,0.0,1.0,0,15.077892
1,111,NG:0.899996;NB:0.100004,0.0,0.899996,0.100004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.899996,0.100004,,buy_p1_notest,buy,1,,,4,0.0,1.0,0,19.07793
1,112,GG:0.004245;GB:0.471678;BG:0.471667;BB:0.05241,0.0,0.0,0.0,0.0,0.004245,0.471678,0.0,0.471667,0.05241,0,0.475923,0.524077,0,0.475912,0.524088,0.9961795000,inspect_p1,inspect,1,,,2,0.0,1.0,0,27.803809
1,113,GB:0.473687;BG:0.473682;BB:0.052631,0.0,0.0,0.0,0.0,0.0,0.473687,0.0,0.473682,0.052631,0,0.473687,0.526313,0,0.473682,0.526318,1.0000000000,inspect_p1,inspect,1,,,2,0.0,1.0,0,27.86727
1,114,GG:0.473683;GB:0.526317,0.0,0.0,0.0,0.0,0.473683,0.526317,0.0,0.0,0.0,0,1.0,0,0,0.473683,0.526317,0.5736853000,inspect_p2,inspect,2,,,3,0.0,1.0,0,22.742718
1,115,GG:0.473677;BG:0.526323,0.0,0.0,0.0,0.0,0.473677,0.0,0.0,0.526323,0.0,0,0.473677,0.526323,0,1.0,0,0.5736907000,inspect_p1,inspect,1,,,2,0.0,1.0,0,13.397709
1,116,GG:0.040888;GB:0.454311;BG:0.454322;BB:0.050479,0.0,0.0,0.0,0.0,0.040888,0.454311,0.0,0.454322,0.050479,0,0.495199,0.504801,0,0.49521,0.50479,0.9632008000,inspect_p1,inspect,1,,,2,0.0,1.0,0,27.254697
1,117,GG:0.473676;BG:0.526324,0.0,0.0,0.0,0.0,0.473676,0.0,0.0,0.526324,0.0,0,0.473676,0.526324,0,1.0,0,0.5736916000,inspect_p1,inspect,1,,,2,0.0,1.0,0,13.397716
1,118,NG:0.900003;NB:0.099997,0.0,0.900003,0.099997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.900003,0.099997,,buy_p1_test,buy,1,,,6.666667,0.0,1.0,0,19.077649
1,119,GG:0.298889;GB:0.3321;BG:0.332111;BB:0.0369,0.0,0.0,0.0,0.0,0.298889,0.3321,0.0,0.332111,0.0369,0,0.630989,0.369011,0,0.631,0.369,0.7309999000,inspect_p1,inspect,1,,,2,0.0,1.0,0,23.390267
1,120,GG:0.899996;BG:0.100004,0.0,0.0,0.0,0.0,0.899996,0.0,0.0,0.100004,0.0,0,0.899996,0.100004,0,1.0,0,0.1900036000,inspect_p1,inspect,1,,,2,0.0,1.0,0,10.555582
1,121,GG:0.809996;GB:0.09;BG:0.090004;BB:0.01,0.0,0.0,0.0,0.0,0.809996,0.09,0.0,0.090004,0.01,0,0.899996,0.100004,0,0.9,0.1,0.2710036000,inspect_p1,inspect,1,,,2,0.0,1.0,0,15.077789
1,122,GG:0.000426;GB:0.473476;BG:0.473487;BB:0.052611,0.0,0.0,0.0,0.0,0.000426,0.473476,0.0,0.473487,0.052611,0,0.473902,0.526098,0,0.473913,0.526087,0.9996166000,inspect_p1,inspect,1,,,2,0.0,1.0,0,27.860818
1,123,GG:0.473677;GB:0.526323,0.0,0.0,0.0,0.0,0.473677,0.526323,0.0,0.0,0.0,0,1.0,0,0,0.473677,0.526323,0.5736907000,inspect_p2,inspect,2,,,3,0.0,1.0,0,22.742853
1,124,GG:0.473683;BG:0.526317,0.0,0.0,0.0,0.0,0.473683,0.0,0.0,0.526317,0.0,0,0.473683,0.526317,0,1.0,0,0.5736853000,inspect_p1,inspect,1,,,2,0.0,1.0,0,13.397669
1,125,GG:0.040888;GB:0.454322;BG:0.454311;BB:0.050479,0.0,0.0,0.0,0.0,0.040888,0.454322,0.0,0.454311,0.050479,0,0.49521,0.50479,0,0.495199,0.504801,0.9632008000,inspect_p1,inspect,1,,,2,0.0,1.0,0,27.2549
1,126,GG:0.473676;GB:0.526324,0.0,0.0,0.0,0.0,0.473676,0.526324,0.0,0.0,0.0,0,1.0,0,0,0.473676,0.526324,0.5736916000,inspect_p2,inspect,2,,,3,0.0,1.0,0,22.742876
1,127,GN:0.900003;BN:0.099997,0.0,0.0,0.0,0.900003,0.0,0.0,0.099997,0.0,0.0,0,0.900003,0.099997,1.0,0,0,,inspect_p1,inspect,1,,,2,0.0,1.0,0,33.077759
1,128,GG:0.298889;GB:0.332111;BG:0.3321;BB:0.0369,0.0,0.0,0.0,0.0,0.298889,0.332111,0.0,0.3321,0.0369,0,0.631,0.369,0,0.630989,0.369011,0.7309999000,inspect_p1,inspect,1,,,2,0.0,1.0,0,23.390469
1,129,GG:0.899996;GB:0.100004,0.0,0.0,0.0,0.0,0.899996,0.100004,0.0,0.0,0.0,0,1.0,0,0,0.899996,0.100004,0.1900036000,assemble_notest_disassemble,assemble,,0,1,8.09004,0.8099964,0.1900036,0,12.411281
1,130,GG:0.809996;GB:0.090004;BG:0.09;BB:0.01,0.0,0.0,0.0,0.0,0.809996,0.090004,0.0,0.09,0.01,0,0.9,0.1,0,0.899996,0.100004,0.2710036000,inspect_p1,inspect,1,,,2,0.0,1.0,0,15.07793
1,131,GG:0.000426;GB:0.473487;BG:0.473476;BB:0.052611,0.0,0.0,0.0,0.0,0.000426,0.473487,0.0,0.473476,0.052611,0,0.473913,0.526087,0,0.473902,0.526098,0.9996166000,inspect_p1,inspect,1,,,2,0.0,1.0,0,27.861016
1,132,GG:0.004245;GB:0.471668;BG:0.471679;BB:0.052408,0.0,0.0,0.0,0.0,0.004245,0.471668,0.0,0.471679,0.052408,0,0.475913,0.524087,0,0.475924,0.524076,0.9961795000,inspect_p1,inspect,1,,,2,0.0,1.0,0,27.803566
1,133,GG:0.082566;BG:0.917434,0.0,0.0,0.0,0.0,0.082566,0.0,0.0,0.917434,0.0,0,0.082566,0.917434,0,1.0,0,0.9256906000,inspect_p1,inspect,1,,,2,0.0,1.0,0,16.005116
1,134,GG:0.900003;GB:0.099997,0.0,0.0,0.0,0.0,0.900003,0.099997,0.0,0.0,0.0,0,1.0,0,0,0.900003,0.099997,0.1899973000,assemble_notest_disassemble,assemble,,0,1,8.08997,0.8100027,0.1899973,0,12.410982
1,135,GG:0.810003;GB:0.089997;BG:0.09;BB:0.01,0.0,0.0,0.0,0.0,0.810003,0.089997,0.0,0.09,0.01,0,0.9,0.1,0,0.900003,0.099997,0.2709973000,inspect_p1,inspect,1,,,2,0.0,1.0,0,15.077662
1,136,GG:0.473675;BG:0.526325,0.0,0.0,0.0,0.0,0.473675,0.0,0.0,0.526325,0.0,0,0.473675,0.526325,0,1.0,0,0.5736925000,inspect_p1,inspect,1,,,2,0.0,1.0,0,13.397722
1,137,GG:0.040888;GB:0.454309;BG:0.454324;BB:0.050479,0.0,0.0,0.0,0.0,0.040888,0.454309,0.0,0.454324,0.050479,0,0.495197,0.504803,0,0.495212,0.504788,0.9632008000,inspect_p1,inspect,1,,,2,0.0,1.0,0,27.25465
1,138,GG:0.473673;BG:0.526327,0.0,0.0,0.0,0.0,0.473673,0.0,0.0,0.526327,0.0,0,0.473673,0.526327,0,1.0,0,0.5736943000,inspect_p1,inspect,1,,,2,0.0,1.0,0,13.397736
1,139,NG:0.900004;NB:0.099996,0.0,0.900004,0.099996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.900004,0.099996,,buy_p1_test,buy,1,,,6.666667,0.0,1.0,0,19.07761
1,140,GG:0.298888;GB:0.332099;BG:0.332113;BB:0.0369,0.0,0.0,0.0,0.0,0.298888,0.332099,0.0,0.332113,0.0369,0,0.630987,0.369013,0,0.631001,0.368999,0.7310008000,inspect_p1,inspect,1,,,2,0.0,1.0,0,23.390245
1,141,GG:4.3e-05;GB:0.473658;BG:0.473668;BB:0.052631,0.0,0.0,0.0,0.0,4.3e-05,0.473658,0.0,0.473668,0.052631,0,0.473701,0.526299,0,0.473711,0.526289,0.9999613000,inspect_p1,inspect,1,,,2,0.0,1.0,0,27.866561
1,142,GG:0.004245;GB:0.471679;BG:0.471668;BB:0.052408,0.0,0.0,0.0,0.0,0.004245,0.471679,0.0,0.471668,0.052408,0,0.475924,0.524076,0,0.475913,0.524087,0.9961795000,inspect_p1,inspect,1,,,2,0.0,1.0,0,27.803775
1,143,GG:0.082566;GB:0.917434,0.0,0.0,0.0,0.0,0.082566,0.917434,0.0,0.0,0.0,0,1.0,0,0,0.082566,0.917434,0.9256906000,inspect_p2,inspect,2,,,3,0.0,1.0,0,31.551542
1,144,GG:0.900003;BG:0.099997,0.0,0.0,0.0,0.0,0.900003,0.0,0.0,0.099997,0.0,0,0.900003,0.099997,0,1.0,0,0.1899973000,inspect_p1,inspect,1,,,2,0.0,1.0,0,10.555536
1,145,GG:0.810003;GB:0.09;BG:0.089997;BB:0.01,0.0,0.0,0.0,0.0,0.810003,0.09,0.0,0.089997,0.01,0,0.900003,0.099997,0,0.9,0.1,0.2709973000,inspect_p1,inspect,1,,,2,0.0,1.0,0,15.07777
1,146,GG:0.473675;GB:0.526325,0.0,0.0,0.0,0.0,0.473675,0.526325,0.0,0.0,0.0,0,1.0,0,0,0.473675,0.526325,0.5736925000,inspect_p2,inspect,2,,,3,0.0,1.0,0,22.742898
1,147,GG:0.040888;GB:0.454324;BG:0.454309;BB:0.050479,0.0,0.0,0.0,0.0,0.040888,0.454324,0.0,0.454309,0.050479,0,0.495212,0.504788,0,0.495197,0.504803,0.9632008000,inspect_p1,inspect,1,,,2,0.0,1.0,0,27.254925
1,148,GG:0.473673;GB:0.526327,0.0,0.0,0.0,0.0,0.473673,0.526327,0.0,0.0,0.0,0,1.0,0,0,0.473673,0.526327,0.5736943000,inspect_p2,inspect,2,,,3,0.0,1.0,0,22.742943
1,149,GN:0.900004;BN:0.099996,0.0,0.0,0.0,0.900004,0.0,0.0,0.099996,0.0,0.0,0,0.900004,0.099996,1.0,0,0,,inspect_p1,inspect,1,,,2,0.0,1.0,0,33.077752
1,150,GG:0.298888;GB:0.332113;BG:0.332099;BB:0.0369,0.0,0.0,0.0,0.0,0.298888,0.332113,0.0,0.332099,0.0369,0,0.631001,0.368999,0,0.630987,0.369013,0.7310008000,inspect_p1,inspect,1,,,2,0.0,1.0,0,23.390501
1,151,GG:4.3e-05;GB:0.473668;BG:0.473658;BB:0.052631,0.0,0.0,0.0,0.0,4.3e-05,0.473668,0.0,0.473658,0.052631,0,0.473711,0.526289,0,0.473701,0.526299,0.9999613000,inspect_p1,inspect,1,,,2,0.0,1.0,0,27.866745
1,152,GG:0.008919;BG:0.991081,0.0,0.0,0.0,0.0,0.008919,0.0,0.0,0.991081,0.0,0,0.008919,0.991081,0,1.0,0,0.9919729000,inspect_p1,inspect,1,,,2,0.0,1.0,0,16.496096
1,153,GG:0.000426;GB:0.473477;BG:0.473488;BB:0.052609,0.0,0.0,0.0,0.0,0.000426,0.473477,0.0,0.473488,0.052609,0,0.473903,0.526097,0,0.473914,0.526086,0.9996166000,inspect_p1,inspect,1,,,2,0.0,1.0,0,27.86077
1,154,GG:0.473693;GB:0.526307,0.0,0.0,0.0,0.0,0.473693,0.526307,0.0,0.0,0.0,0,1.0,0,0,0.473693,0.526307,0.5736763000,inspect_p2,inspect,2,,,3,0.0,1.0,0,22.742493
1,155,GG:0.298897;GB:0.332096;BG:0.332106;BB:0.036901,0.0,0.0,0.0,0.0,0.298897,0.332096,0.0,0.332106,0.036901,0,0.630993,0.369007,0,0.631003,0.368997,0.7309927000,inspect_p1,inspect,1,,,2,0.0,1.0,0,23.390202
1,156,GG:0.004245;GB:0.471666;BG:0.471681;BB:0.052408,0.0,0.0,0.0,0.0,0.004245,0.471666,0.0,0.471681,0.052408,0,0.475911,0.524089,0,0.475926,0.524074,0.9961795000,inspect_p1,inspect,1,,,2,0.0,1.0,0,27.803515
1,157,GG:0.082565;BG:0.917435,0.0,0.0,0.0,0.0,0.082565,0.0,0.0,0.917435,0.0,0,0.082565,0.917435,0,1.0,0,0.9256915000,inspect_p1,inspect,1,,,2,0.0,1.0,0,16.005122
1,158,GG:0.900004;GB:0.099996,0.0,0.0,0.0,0.0,0.900004,0.099996,0.0,0.0,0.0,0,1.0,0,0,0.900004,0.099996,0.1899964000,assemble_notest_disassemble,assemble,,0,1,8.08996,0.8100036,0.1899964,0,12.410944
1,159,GG:0.810004;GB:0.089996;BG:0.09;BB:0.01,0.0,0.0,0.0,0.0,0.810004,0.089996,0.0,0.09,0.01,0,0.9,0.1,0,0.900004,0.099996,0.2709964000,inspect_p1,inspect,1,,,2,0.0,1.0,0,15.077627
1,160,GG:0.040888;GB:0.454307;BG:0.454326;BB:0.050479,0.0,0.0,0.0,0.0,0.040888,0.454307,0.0,0.454326,0.050479,0,0.495195,0.504805,0,0.495214,0.504786,0.9632008000,inspect_p1,inspect,1,,,2,0.0,1.0,0,27.254625
1,161,GG:4e-06;GB:0.473676;BG:0.473687;BB:0.052633,0.0,0.0,0.0,0.0,4e-06,0.473676,0.0,0.473687,0.052633,0,0.47368,0.52632,0,0.473691,0.526309,0.9999964000,inspect_p1,inspect,1,,,2,0.0,1.0,0,27.867146
1,162,GG:0.008919;GB:0.991081,0.0,0.0,0.0,0.0,0.008919,0.991081,0.0,0.0,0.0,0,1.0,0,0,0.008919,0.991081,0.9919729000,inspect_p2,inspect,2,,,3,0.0,1.0,0,33.210236
1,163,GG:0.000426;GB:0.473488;BG:0.473477;BB:0.052609,0.0,0.0,0.0,0.0,0.000426,0.473488,0.0,0.473477,0.052609,0,0.473914,0.526086,0,0.473903,0.526097,0.9996166000,inspect_p1,inspect,1,,,2,0.0,1.0,0,27.860971
1,164,GG:0.473693;BG:0.526307,0.0,0.0,0.0,0.0,0.473693,0.0,0.0,0.526307,0.0,0,0.473693,0.526307,0,1.0,0,0.5736763000,inspect_p1,inspect,1,,,2,0.0,1.0,0,13.397602
1,165,GG:0.298897;GB:0.332106;BG:0.332096;BB:0.036901,0.0,0.0,0.0,0.0,0.298897,0.332106,0.0,0.332096,0.036901,0,0.631003,0.368997,0,0.630993,0.369007,0.7309927000,inspect_p1,inspect,1,,,2,0.0,1.0,0,23.39038
1,166,GG:0.004245;GB:0.471681;BG:0.471666;BB:0.052408,0.0,0.0,0.0,0.0,0.004245,0.471681,0.0,0.471666,0.052408,0,0.475926,0.524074,0,0.475911,0.524089,0.9961795000,inspect_p1,inspect,1,,,2,0.0,1.0,0,27.803803
1,167,GG:0.082565;GB:0.917435,0.0,0.0,0.0,0.0,0.082565,0.917435,0.0,0.0,0.0,0,1.0,0,0,0.082565,0.917435,0.9256915000,inspect_p2,inspect,2,,,3,0.0,1.0,0,31.551565
1,168,GG:0.900004;BG:0.099996,0.0,0.0,0.0,0.0,0.900004,0.0,0.0,0.099996,0.0,0,0.900004,0.099996,0,1.0,0,0.1899964000,inspect_p1,inspect,1,,,2,0.0,1.0,0,10.555529
1,169,GG:0.810004;GB:0.09;BG:0.089996;BB:0.01,0.0,0.0,0.0,0.0,0.810004,0.09,0.0,0.089996,0.01,0,0.900004,0.099996,0,0.9,0.1,0.2709964000,inspect_p1,inspect,1,,,2,0.0,1.0,0,15.077767
1,170,GG:0.040888;GB:0.454326;BG:0.454307;BB:0.050479,0.0,0.0,0.0,0.0,0.040888,0.454326,0.0,0.454307,0.050479,0,0.495214,0.504786,0,0.495195,0.504805,0.9632008000,inspect_p1,inspect,1,,,2,0.0,1.0,0,27.254981
1,171,GG:4e-06;GB:0.473687;BG:0.473676;BB:0.052633,0.0,0.0,0.0,0.0,4e-06,0.473687,0.0,0.473676,0.052633,0,0.473691,0.526309,0,0.47368,0.52632,0.9999964000,inspect_p1,inspect,1,,,2,0.0,1.0,0,27.867344
1,172,GG:4.3e-05;GB:0.473659;BG:0.473669;BB:0.052629,0.0,0.0,0.0,0.0,4.3e-05,0.473659,0.0,0.473669,0.052629,0,0.473702,0.526298,0,0.473712,0.526288,0.9999613000,inspect_p1,inspect,1,,,2,0.0,1.0,0,27.866491
1,173,GG:0.473686;BG:0.526314,0.0,0.0,0.0,0.0,0.473686,0.0,0.0,0.526314,0.0,0,0.473686,0.526314,0,1.0,0,0.5736826000,inspect_p1,inspect,1,,,2,0.0,1.0,0,13.397649
1,174,GG:0.040889;GB:0.454308;BG:0.454322;BB:0.050481,0.0,0.0,0.0,0.0,0.040889,0.454308,0.0,0.454322,0.050481,0,0.495197,0.504803,0,0.495211,0.504789,0.9631999000,inspect_p1,inspect,1,,,2,0.0,1.0,0,27.254713
1,175,GG:0.000426;GB:0.473475;BG:0.47349;BB:0.052609,0.0,0.0,0.0,0.0,0.000426,0.473475,0.0,0.47349,0.052609,0,0.473901,0.526099,0,0.473916,0.526084,0.9996166000,inspect_p1,inspect,1,,,2,0.0,1.0,0,27.860719
1,176,GG:0.473695;GB:0.526305,0.0,0.0,0.0,0.0,0.473695,0.526305,0.0,0.0,0.0,0,1.0,0,0,0.473695,0.526305,0.5736745000,inspect_p2,inspect,2,,,3,0.0,1.0,0,22.742448
1,177,GG:0.298898;GB:0.332093;BG:0.332108;BB:0.036901,0.0,0.0,0.0,0.0,0.298898,0.332093,0.0,0.332108,0.036901,0,0.630991,0.369009,0,0.631006,0.368994,0.7309918000,inspect_p1,inspect,1,,,2,0.0,1.0,0,23.390138
1,178,GG:0.004245;GB:0.471664;BG:0.471683;BB:0.052408,0.0,0.0,0.0,0.0,0.004245,0.471664,0.0,0.471683,0.052408,0,0.475909,0.524091,0,0.475928,0.524072,0.9961795000,inspect_p1,inspect,1,,,2,0.0,1.0,0,27.803487
1,179,GB:0.473678;BG:0.473689;BB:0.052633,0.0,0.0,0.0,0.0,0.0,0.473678,0.0,0.473689,0.052633,0,0.473678,0.526322,0,0.473689,0.526311,1.0000000000,inspect_p1,inspect,1,,,2,0.0,1.0,0,27.867202
1,180,GG:4.3e-05;GB:0.473669;BG:0.473659;BB:0.052629,0.0,0.0,0.0,0.0,4.3e-05,0.473669,0.0,0.473659,0.052629,0,0.473712,0.526288,0,0.473702,0.526298,0.9999613000,inspect_p1,inspect,1,,,2,0.0,1.0,0,27.86668
1,181,GG:0.473686;GB:0.526314,0.0,0.0,0.0,0.0,0.473686,0.526314,0.0,0.0,0.0,0,1.0,0,0,0.473686,0.526314,0.5736826000,inspect_p2,inspect,2,,,3,0.0,1.0,0,22.74265
1,182,GG:0.040889;GB:0.454322;BG:0.454308;BB:0.050481,0.0,0.0,0.0,0.0,0.040889,0.454322,0.0,0.454308,0.050481,0,0.495211,0.504789,0,0.495197,0.504803,0.9631999000,inspect_p1,inspect,1,,,2,0.0,1.0,0,27.254967
1,183,GG:0.000426;GB:0.47349;BG:0.473475;BB:0.052609,0.0,0.0,0.0,0.0,0.000426,0.47349,0.0,0.473475,0.052609,0,0.473916,0.526084,0,0.473901,0.526099,0.9996166000,inspect_p1,inspect,1,,,2,0.0,1.0,0,27.861
1,184,GG:0.473695;BG:0.526305,0.0,0.0,0.0,0.0,0.473695,0.0,0.0,0.526305,0.0,0,0.473695,0.526305,0,1.0,0,0.5736745000,inspect_p1,inspect,1,,,2,0.0,1.0,0,13.397589
1,185,GG:0.298898;GB:0.332108;BG:0.332093;BB:0.036901,0.0,0.0,0.0,0.0,0.298898,0.332108,0.0,0.332093,0.036901,0,0.631006,0.368994,0,0.630991,0.369009,0.7309918000,inspect_p1,inspect,1,,,2,0.0,1.0,0,23.390405
1,186,GG:0.004245;GB:0.471683;BG:0.471664;BB:0.052408,0.0,0.0,0.0,0.0,0.004245,0.471683,0.0,0.471664,0.052408,0,0.475928,0.524072,0,0.475909,0.524091,0.9961795000,inspect_p1,inspect,1,,,2,0.0,1.0,0,27.80385
1,187,GB:0.473689;BG:0.473678;BB:0.052633,0.0,0.0,0.0,0.0,0.0,0.473689,0.0,0.473678,0.052633,0,0.473689,0.526311,0,0.473678,0.526322,1.0000000000,inspect_p1,inspect,1,,,2,0.0,1.0,0,27.867401
1,188,GG:4e-06;GB:0.473677;BG:0.473688;BB:0.052631,0.0,0.0,0.0,0.0,4e-06,0.473677,0.0,0.473688,0.052631,0,0.473681,0.526319,0,0.473692,0.526308,0.9999964000,inspect_p1,inspect,1,,,2,0.0,1.0,0,27.867076
1,189,GG:0.004245;GB:0.471665;BG:0.47168;BB:0.05241,0.0,0.0,0.0,0.0,0.004245,0.471665,0.0,0.47168,0.05241,0,0.47591,0.52409,0,0.475925,0.524075,0.9961795000,inspect_p1,inspect,1,,,2,0.0,1.0,0,27.803585
1,190,GG:4.3e-05;GB:0.473657;BG:0.473671;BB:0.052629,0.0,0.0,0.0,0.0,4.3e-05,0.473657,0.0,0.473671,0.052629,0,0.4737,0.5263,0,0.473714,0.526286,0.9999613000,inspect_p1,inspect,1,,,2,0.0,1.0,0,27.866462
1,191,GG:0.082572;GB:0.917428,0.0,0.0,0.0,0.0,0.082572,0.917428,0.0,0.0,0.0,0,1.0,0,0,0.082572,0.917428,0.9256852000,inspect_p2,inspect,2,,,3,0.0,1.0,0,31.551407
1,192,GG:0.473696;GB:0.526304,0.0,0.0,0.0,0.0,0.473696,0.526304,0.0,0.0,0.0,0,1.0,0,0,0.473696,0.526304,0.5736736000,inspect_p2,inspect,2,,,3,0.0,1.0,0,22.742425
1,193,GG:0.040889;GB:0.454305;BG:0.454325;BB:0.050481,0.0,0.0,0.0,0.0,0.040889,0.454305,0.0,0.454325,0.050481,0,0.495194,0.504806,0,0.495214,0.504786,0.9631999000,inspect_p1,inspect,1,,,2,0.0,1.0,0,27.254664
1,194,GG:0.000426;GB:0.473473;BG:0.473492;BB:0.052609,0.0,0.0,0.0,0.0,0.000426,0.473473,0.0,0.473492,0.052609,0,0.473899,0.526101,0,0.473918,0.526082,0.9996166000,inspect_p1,inspect,1,,,2,0.0,1.0,0,27.86069
1,195,GG:4e-06;GB:0.473688;BG:0.473677;BB:0.052631,0.0,0.0,0.0,0.0,4e-06,0.473688,0.0,0.473677,0.052631,0,0.473692,0.526308,0,0.473681,0.526319,0.9999964000,inspect_p1,inspect,1,,,2,0.0,1.0,0,27.867279
1,196,GG:0.004245;GB:0.47168;BG:0.471665;BB:0.05241,0.0,0.0,0.0,0.0,0.004245,0.47168,0.0,0.471665,0.05241,0,0.475925,0.524075,0,0.47591,0.52409,0.9961795000,inspect_p1,inspect,1,,,2,0.0,1.0,0,27.80388
1,197,GG:4.3e-05;GB:0.473671;BG:0.473657;BB:0.052629,0.0,0.0,0.0,0.0,4.3e-05,0.473671,0.0,0.473657,0.052629,0,0.473714,0.526286,0,0.4737,0.5263,0.9999613000,inspect_p1,inspect,1,,,2,0.0,1.0,0,27.866729
1,198,GG:0.082572;BG:0.917428,0.0,0.0,0.0,0.0,0.082572,0.0,0.0,0.917428,0.0,0,0.082572,0.917428,0,1.0,0,0.9256852000,inspect_p1,inspect,1,,,2,0.0,1.0,0,16.005076
1,199,GG:0.473696;BG:0.526304,0.0,0.0,0.0,0.0,0.473696,0.0,0.0,0.526304,0.0,0,0.473696,0.526304,0,1.0,0,0.5736736000,inspect_p1,inspect,1,,,2,0.0,1.0,0,13.397582
1,200,GG:0.040889;GB:0.454325;BG:0.454305;BB:0.050481,0.0,0.0,0.0,0.0,0.040889,0.454325,0.0,0.454305,0.050481,0,0.495214,0.504786,0,0.495194,0.504806,0.9631999000,inspect_p1,inspect,1,,,2,0.0,1.0,0,27.255046
1,201,GG:0.000426;GB:0.473492;BG:0.473473;BB:0.052609,0.0,0.0,0.0,0.0,0.000426,0.473492,0.0,0.473473,0.052609,0,0.473918,0.526082,0,0.473899,0.526101,0.9996166000,inspect_p1,inspect,1,,,2,0.0,1.0,0,27.861047
1,202,GB:0.473679;BG:0.47369;BB:0.052631,0.0,0.0,0.0,0.0,0.0,0.473679,0.0,0.47369,0.052631,0,0.473679,0.526321,0,0.47369,0.52631,1.0000000000,inspect_p1,inspect,1,,,2,0.0,1.0,0,27.867132
1,203,GN:0.899995;BN:0.100005,0.0,0.0,0.0,0.899995,0.0,0.0,0.100005,0.0,0.0,0,0.899995,0.100005,1.0,0,0,,inspect_p1,inspect,1,,,2,0.0,1.0,0,33.077812
1,204,GG:0.000426;GB:0.473474;BG:0.473489;BB:0.052611,0.0,0.0,0.0,0.0,0.000426,0.473474,0.0,0.473489,0.052611,0,0.4739,0.5261,0,0.473915,0.526085,0.9996166000,inspect_p1,inspect,1,,,2,0.0,1.0,0,27.860789
1,205,GG:4e-06;GB:0.473675;BG:0.47369;BB:0.052631,0.0,0.0,0.0,0.0,4e-06,0.473675,0.0,0.47369,0.052631,0,0.473679,0.526321,0,0.473694,0.526306,0.9999964000,inspect_p1,inspect,1,,,2,0.0,1.0,0,27.867047
1,206,GG:0.004245;GB:0.471662;BG:0.471683;BB:0.05241,0.0,0.0,0.0,0.0,0.004245,0.471662,0.0,0.471683,0.05241,0,0.475907,0.524093,0,0.475928,0.524072,0.9961795000,inspect_p1,inspect,1,,,2,0.0,1.0,0,27.803524
1,207,GG:4.3e-05;GB:0.473655;BG:0.473673;BB:0.052629,0.0,0.0,0.0,0.0,4.3e-05,0.473655,0.0,0.473673,0.052629,0,0.473698,0.526302,0,0.473716,0.526284,0.9999613000,inspect_p1,inspect,1,,,2,0.0,1.0,0,27.866434
1,208,GB:0.47369;BG:0.473679;BB:0.052631,0.0,0.0,0.0,0.0,0.0,0.47369,0.0,0.473679,0.052631,0,0.47369,0.52631,0,0.473679,0.526321,1.0000000000,inspect_p1,inspect,1,,,2,0.0,1.0,0,27.867335
1,209,NG:0.899995;NB:0.100005,0.0,0.899995,0.100005,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.899995,0.100005,,buy_p1_test,buy,1,,,6.666667,0.0,1.0,0,19.077991
1,210,GG:0.000426;GB:0.473489;BG:0.473474;BB:0.052611,0.0,0.0,0.0,0.0,0.000426,0.473489,0.0,0.473474,0.052611,0,0.473915,0.526085,0,0.4739,0.5261,0.9996166000,inspect_p1,inspect,1,,,2,0.0,1.0,0,27.861076
1,211,GG:4e-06;GB:0.47369;BG:0.473675;BB:0.052631,0.0,0.0,0.0,0.0,4e-06,0.47369,0.0,0.473675,0.052631,0,0.473694,0.526306,0,0.473679,0.526321,0.9999964000,inspect_p1,inspect,1,,,2,0.0,1.0,0,27.867328
1,212,GG:0.004245;GB:0.471683;BG:0.471662;BB:0.05241,0.0,0.0,0.0,0.0,0.004245,0.471683,0.0,0.471662,0.05241,0,0.475928,0.524072,0,0.475907,0.524093,0.9961795000,inspect_p1,inspect,1,,,2,0.0,1.0,0,27.803922
1,213,GG:4.3e-05;GB:0.473673;BG:0.473655;BB:0.052629,0.0,0.0,0.0,0.0,4.3e-05,0.473673,0.0,0.473655,0.052629,0,0.473716,0.526284,0,0.473698,0.526302,0.9999613000,inspect_p1,inspect,1,,,2,0.0,1.0,0,27.866758
1,214,GG:0.899995;BG:0.100005,0.0,0.0,0.0,0.0,0.899995,0.0,0.0,0.100005,0.0,0,0.899995,0.100005,0,1.0,0,0.1900045000,inspect_p1,inspect,1,,,2,0.0,1.0,0,10.555589
1,215,GG:0.809994;GB:0.09;BG:0.090005;BB:0.010001,0.0,0.0,0.0,0.0,0.809994,0.09,0.0,0.090005,0.010001,0,0.899994,0.100006,0,0.899999,0.100001,0.2710054000,inspect_p1,inspect,1,,,2,0.0,1.0,0,15.077873
